psi_deg,lat_deg,lon_deg,elev_m,eff_radius_km,ang_rad,radius_px,x_px,y_px,sun_visible
93.8671875,64.44479776911957,-87.89550300269926,2710.711188357532,1740.1107111883578,0.004900395267578687,32.767084376319666,-2.2099406030122943,32.69247590893064,True
94.04296875,64.26901852463665,-87.89744328349414,2710.7062213791905,1740.1107062213796,0.004900395253600011,32.76708428284806,-2.310229298583725,32.68554195645582,True
94.21875,64.09323925478128,-87.89935901732524,2710.7012571400915,1740.1107012571404,0.0049003952395986795,32.76708418922497,-2.4104962488138937,32.67830035510126,True
94.39453125,63.917459960068506,-87.90125070247127,2710.696295584593,1740.1106962955848,0.0049003952256200045,32.767084095753376,-2.5107405099740467,32.67075117333162,True
94.5703125,63.74168064099965,-87.90311882388484,2710.6913366582526,1740.1106913366586,0.004900395211663984,32.767084002433265,-2.610961138528525,32.662894482204294,True
94.74609375,63.56590129806257,-87.90496385363569,2710.6863803083515,1740.1106863803086,0.004900395197730621,32.76708390926466,-2.711157191164149,32.65473035567114,True
94.921875,63.39012193173242,-87.90678625133614,2710.6814264832256,1740.1106814264836,0.004900395183797257,32.76708381609605,-2.8113277247860293,32.646258870426685,True
95.09765625,63.21434254247175,-87.90858646455001,2710.6764751329283,1740.1106764751332,0.004900395169841237,32.76708372277594,-2.911471796537657,32.637480106058646,True
95.2734375,63.038563130731184,-87.91036492918529,2710.67152620856,1740.110671526209,0.0049003951559078735,32.767083629607335,-3.0115884638514854,32.628394145499676,True
95.44921875,62.8627836969496,-87.91212206987183,2710.6665796625375,1740.1106665796628,0.004900395141951853,32.76708353628723,-3.1116767843641018,32.619001073970296,True
95.625,62.68700424155465,-87.91385830032422,2710.661635448566,1740.1106616354489,0.0049003951280411455,32.76708344327012,-3.2117358160494303,32.60930098033584,True
95.80078125,62.51122476496302,-87.9155740236909,2710.656693521508,1740.1106566935218,0.004900395114107781,32.767083350101494,-3.3117646170707595,32.59929395544659,True
95.9765625,62.33544526758085,-87.91726963288978,2710.651753837272,1740.1106517538376,0.0049003951002197284,32.767083257235875,-3.411762245965044,32.588980093946404,True
96.15234375,62.159665749804034,-87.91894551093147,2710.646816353069,1740.1106468163534,0.0049003950862863644,32.76708316406726,-3.51172776145451,32.57835949231222,True
96.328125,61.98388621201856,-87.9206020312299,2710.6418810270293,1740.1106418810273,0.004900395072398312,32.76708307120164,-3.6116602226898733,32.567432251113516,True
96.50390625,61.80810665460076,-87.92223955790173,2710.6369478183105,1740.1106369478186,0.004900395058510259,32.767082978336006,-3.7115586890373766,32.556198472902025,True
96.6796875,61.63232707791771,-87.92385844605438,2710.6320166873165,1740.1106320166875,0.004900395044599552,32.76708288531889,-3.8114222201971995,32.54465826326565,True
96.85546875,61.45654748232742,-87.92545904206351,2710.6270875949886,1740.1106270875953,0.00490039503075681,32.76708279275625,-3.911249876286884,32.53281173142876,True
97.03125,61.280767868179176,-87.92704168384027,2710.6221605037053,1740.1106221605041,0.004900395016891414,32.76708270004212,-4.01104071762071,32.52065898829524,True
97.20703125,61.10498823581377,-87.92860670108891,2710.617235376456,1740.1106172353768,0.004900395003003361,32.76708260717649,-4.110793804928086,32.50820014825326,True
97.3828125,60.92920858556374,-87.93015441555481,2710.6123121771334,1740.1106123121774,0.0049003949891153085,32.767082514310864,-4.210508199313279,32.49543532872229,True
97.55859375,60.753428917753716,-87.93168514126388,2710.607390870692,1740.110607390871,0.004900394975272567,32.76708242174823,-4.3101829622664996,32.48236465015177,True
97.734375,60.57764923270053,-87.93319918475306,2710.6024714226614,1740.110602471423,0.004900394961407171,32.76708232903409,-4.40981715555274,32.46898823511892,True
97.91015625,60.401869530713505,-87.93469684529288,2710.5975537996237,1740.1105975537998,0.0049003949475644295,32.76708223647145,-4.509409841417589,32.45530620982968,True
98.0859375,60.226089812094706,-87.93617841510188,2710.5926379688262,1740.1105926379691,0.004900394933721688,32.76708214390881,-4.6089600824370525,32.44131870291603,True
98.26171875,60.05031007713907,-87.93764417955377,2710.587723898302,1740.1105877238986,0.004900394919878947,32.767082051346165,-4.708466941606606,32.427025846035434,True
98.4375,59.87453032613475,-87.93909441737709,2710.582811556773,1740.1105828115572,0.004900394906081518,32.76708195908651,-4.807929482374484,32.412427774019136,True
98.61328125,59.69875055936313,-87.94052940084804,2710.577900913825,1740.1105779009142,0.004900394892216121,32.76708186637238,-4.907346768450959,32.397524623522145,True
98.7890625,59.522970777099175,-87.94194939597656,2710.5729919395526,1740.1105729919398,0.004900394878396035,32.76708177396123,-5.006717864194515,32.382316535569494,True
98.96484375,59.34719097961159,-87.94335466268618,2710.568084604937,1740.1105680846053,0.004900394864621262,32.76708168185307,-5.10604183428959,32.36680365330682,True
99.140625,59.171411167162894,-87.94474545498745,2710.563178881537,1740.1105631788819,0.004900394850755865,32.76708158913893,-5.2053177437197595,32.35098612185112,True
99.31640625,58.9956313400097,-87.94612202114577,2710.5582747414646,1740.1105582747418,0.004900394836981091,32.76708149703077,-5.304544658253338,32.3348640912816,True
99.4921875,58.819851498402855,-87.94748460384326,2710.553372157584,1740.110553372158,0.004900394823161005,32.767081404619624,-5.4037216437846896,32.31843771244925,True
99.66796875,58.6440716425876,-87.94883344033543,2710.5484711032495,1740.1105484711036,0.00490039480934092,32.76708131220848,-5.502847766870667,32.301707140266274,True
99.84375,58.46829177280371,-87.95016876260243,2710.5435715525273,1740.1105435715529,0.004900394795520835,32.767081219797326,-5.601922094498747,32.28467253220886,True
100.01953125,58.29251188928568,-87.95149079749531,2710.538673479989,1740.1105386734803,0.004900394781768716,32.767081127840655,-5.70094369422298,32.26733404906253,True
100.1953125,58.11673199226281,-87.95279976687759,2710.533776860785,1740.110533776861,0.004900394767948631,32.767081035429506,-5.799911633857904,32.24969185313007,True
100.37109375,57.94095208195943,-87.95409588776195,2710.5288816705997,1740.110528881671,0.004900394754196513,32.76708094347284,-5.898824982039383,32.23174611136308,True
100.546875,57.765172158594964,-87.95537937244261,2710.523987885652,1740.110523987886,0.004900394740399083,32.76708085121318,-5.997682807623104,32.21349699193001,True
100.72265625,57.589392222384106,-87.9566504286233,2710.5190954827067,1740.110519095483,0.004900394726624309,32.76708075910502,-6.096484180203684,32.19494466704729,True
100.8984375,57.41361227353691,-87.95790925954118,2710.5142044389186,1740.1105142044391,0.004900394712872191,32.76708066714835,-6.195228169826677,32.1760893113379,True
101.07421875,57.23783231225899,-87.95915606408668,2710.5093147320576,1740.1105093147323,0.004900394699097417,32.76708057504018,-6.293913847019531,32.15693110197973,True
101.25,57.06205233875151,-87.96039103691962,2710.5044263402597,1740.1105044263406,0.004900394685299987,32.76708048278053,-6.392540282914043,32.13747021929912,True
101.42578125,56.88627235321145,-87.9616143685815,2710.499539242255,1740.1104995392425,0.004900394671547868,32.76708039082386,-6.491106549289628,32.11770684691675,True
101.6015625,56.710492355831626,-87.96282624560426,2710.494653417083,1740.1104946534174,0.00490039465779575,32.767080298867185,-6.589611718345186,32.097641170557345,True
101.77734375,56.53471234680076,-87.96402685061581,2710.489768844295,1740.1104897688447,0.0049003946440436316,32.76708020691051,-6.688054862912908,32.077273379088396,True
101.953125,56.35893232630372,-87.96521636244192,2710.48488550382,1740.110484885504,0.004900394630314169,32.76708011510533,-6.786435056440141,32.05660366436924,True
102.12890625,56.18315229452152,-87.96639495620514,2710.4800033760876,1740.1104800033763,0.0049003946165167385,32.76708002284567,-6.884751372809443,32.035632220360036,True
102.3046875,56.007372251631445,-87.96756280342069,2710.47512244188,1740.1104751224423,0.0049003946027872764,32.7670799310405,-6.983002886820174,32.014359245342675,True
102.48046875,55.831592197807126,-87.96872007208923,2710.4702426823387,1740.1104702426826,0.004900394588989846,32.76707983878084,-7.081188673499693,31.9927849386598,True
102.65625,55.655812133218696,-87.96986692678693,2710.465364079042,1740.1104653640793,0.004900394575328351,32.76707974743014,-7.17930780898099,31.970909504709915,True
102.83203125,55.48003205803279,-87.9710035287527,2710.4604866139025,1740.1104604866143,0.0049003945615309205,32.76707965517048,-7.277359369334199,31.948733147620278,True
103.0078125,55.304251972412736,-87.97213003597277,2710.455610269299,1740.1104556102696,0.004900394547824114,32.76707956351679,-7.375342431993887,31.926256077602805,True
103.18359375,55.12847187651854,-87.97324660326278,2710.4507350276845,1740.110450735028,0.004900394534162618,32.767079472166095,-7.473256074642887,31.903478505925683,True
103.359375,54.952691770507016,-87.97435338234732,2710.445860872289,1740.1104458608727,0.0049003945204105,32.767079380209424,-7.571099375473776,31.880400646096753,True
103.53515625,54.776911654531915,-87.97545052193715,2710.4409877862154,1740.1104409877864,0.004900394506681037,32.76707928840424,-7.668871413720385,31.857022716073022,True
103.7109375,54.60113152874386,-87.97653816780411,2710.436115753316,1740.1104361157536,0.004900394492928918,32.76707919644756,-7.766571269045014,31.83334493560347,True
103.88671875,54.425351393290605,-87.97761646285376,2710.4312447575376,1740.1104312447578,0.004900394479199455,32.76707910464238,-7.864198021931169,31.80936752784854,True
104.0625,54.249571248316954,-87.97868554719594,2710.4263747831246,1740.1104263747834,0.004900394465469992,32.76707901283721,-7.9617507534436465,31.785090718347117,True
104.23828125,54.07379109396491,-87.97974555821322,2710.421505814592,1740.1104215058149,0.004900394451831153,32.767078921638,-8.059228545528425,31.760514736190807,True
104.4140625,53.8980109303737,-87.98079663062735,2710.416637837109,1740.1104166378375,0.004900394438124346,32.76707882998431,-8.156630480429266,31.735639811671327,True
104.58984375,53.72223075767994,-87.98183889656386,2710.4117708355566,1740.110411770836,0.004900394424394883,32.76707873817913,-8.25395564143475,31.71046617921689,True
104.765625,53.54645057601755,-87.98287248561464,2710.4069047956064,1740.110406904796,0.004900394410710731,32.767078646676936,-8.35120311259832,31.684994076212792,True
104.94140625,53.37067038551794,-87.98389752489884,2710.402039702981,1740.1104020397033,0.004900394396981268,32.76707855487175,-8.448371978436622,31.659223741827645,True
105.1171875,53.19489018630997,-87.98491413912198,2710.3971755436332,1740.110397175544,0.0049003943832744605,32.76707846321806,-8.545461324475575,31.633155419062785,True
105.29296875,53.01910997852014,-87.98592245063344,2710.3923123038785,1740.1103923123042,0.004900394369590309,32.76707837171587,-8.64247023687506,31.606789353284505,True
105.46875,52.843329762272546,-87.98692257948213,2710.3874499703397,1740.1103874499706,0.004900394355906158,32.767078280213674,-8.739397802511638,31.580125792515542,True
105.64453125,52.66754953768893,-87.98791464347089,2710.3825885296246,1740.11038258853,0.004900394342222006,32.76707818871147,-8.83624310906661,31.553164987725147,True
105.8203125,52.49176930488879,-87.98889875820905,2710.3777279689343,1740.1103777279693,0.004900394328515198,32.767078097057784,-8.933005244954224,31.52590719253459,True
105.99609375,52.315989063989406,-87.98987503716373,2710.3728682755473,1740.1103728682758,0.004900394314853703,32.767078005707084,-9.029683299536783,31.498352663943546,True
106.171875,52.1402088151059,-87.99084359170962,2710.3680094368056,1740.110368009437,0.004900394301169551,32.76707791420489,-9.126276362720175,31.47050166087012,True
106.34765625,51.96442855835128,-87.99180453117742,2710.3631514406543,1740.1103631514409,0.004900394287485399,32.76707782270268,-9.22278352537549,31.44235444560595,True
106.5234375,51.7886482938365,-87.99275796290091,2710.3582942750027,1740.1103582942753,0.004900394273801247,32.76707773120049,-9.319203879141035,31.41391128308504,True
