psi_deg,lat_deg,lon_deg,elev_m,eff_radius_km,ang_rad,radius_px,x_px,y_px,sun_visible,radius_comp_px,ae_x,ae_y
336.09375,-2.2184865633354818,91.861376238923,2729.448279524016,1740.1294482795242,0.0049004480330107,32.76743720439767,29.95631076166317,-13.278719309286124,True,540.2943423435098,2541.94235872186,1298.9495892407456
336.26953125,-2.0427056894521707,91.86101235500584,2729.451847663934,1740.1294518476643,0.0049004480430698,32.76743727166014,29.99690837984413,-13.186752177978454,True,540.2943434525844,2542.611763023422,1297.4331654686596
336.4453125,-1.866924815486554,91.86064855071616,2729.4554158245915,1740.1294554158249,0.0049004480531062,32.76743733877112,30.037223655726383,-13.094660927498778,True,540.294344559161,2543.2765118511475,1295.914695125583
336.62109375,-1.6911439414457874,91.86028481918146,2729.458984005327,1740.1294589840056,0.0049004480631427,32.76743740588209,30.07725620998453,-13.002446424705932,True,540.2943456657376,2543.936598950432,1294.3941925049414
336.796875,-1.515363067336866,91.85992115353469,2729.462552205488,1740.1294625522055,0.0049004480732018,32.767437473144554,30.11700566595502,-12.910109537617064,True,540.2943467748121,2544.592018110561,1292.8716719192596
336.97265625,-1.3395821931669296,91.85955754691383,2729.466120424263,1740.1294661204247,0.0049004480832382,32.76743754025553,30.156471649221384,-12.817651135221851,True,540.2943478813887,2545.2427631578726,1291.3471476970985
337.1484375,-1.163801318943129,91.85919399246131,2729.469688661138,1740.1294696886614,0.0049004480932973,32.767437607518,30.19565378859224,-12.725072087892467,True,540.2943489904633,2545.888827971881,1289.8206341898135
337.32421875,-0.9880204446724382,91.85883048332346,2729.4732569153102,1740.1294732569156,0.0049004481033564,32.76743767478046,30.23455171512997,-12.632373266957922,True,540.2943500995377,2546.5302064692632,1288.2921457645386
337.5,-0.8122395703620356,91.85846701265,2729.476825186122,1740.1294768251864,0.0049004481133702,32.76743774173995,30.27316506243139,-12.53955554481845,True,540.2943512036165,2547.1668926084863,1286.761696806069
337.67578125,-0.6364586960189075,91.8581035735936,2729.4803934728416,1740.1294803934732,0.0049004481234519,32.767437809153904,30.31149346775142,-12.446619795399547,True,540.2943523151889,2547.798880408334,1285.2293017243526
337.8515625,-0.4606778216501721,91.85774015930927,2729.483961774814,1740.1294839617751,0.0049004481334884,32.76743787626488,30.349536569627368,-12.353566893157994,True,540.2943534217655,2548.426163908736,1283.694974938094
338.02734375,-0.2848969472629632,91.85737676295396,2729.487530091382,1740.1294875300916,0.0049004481435248,32.767437943375846,30.3872940102618,-12.26039771405864,True,540.2943545283421,2549.0487372100565,1282.1587308908656
338.203125,-0.109116072864235,91.85701337768585,2729.491098421825,1740.1294910984222,0.0049004481536066,32.7674380107898,30.424765434547496,-12.16711313515726,True,540.2943556399144,2549.6665944570186,1280.6205840442294
338.37890625,0.0666648015388835,91.85664999666406,2729.493966338381,1740.1294939663387,0.004900448161672,32.76743806472098,30.46195047697317,-12.073714029401202,True,540.2943565291725,2550.279729622795,1279.0805487920013
338.5546875,0.2424456759392619,91.85628661304798,2729.495687808736,1740.1294956878091,0.0049004481665203,32.767438097140264,30.498848780018957,-11.980201273077824,True,540.2943570637264,2550.888136812328,1277.5386395830722
338.73046875,0.4182265503299449,91.8559232199968,2729.4974092782213,1740.1294974092784,0.0049004481713686,32.76743812955956,30.535460016357355,-11.886575754352254,True,540.2943575982803,2551.4918106283926,1275.9948710621818
338.90625,0.5940074247038053,91.85555981066906,2729.4991307460296,1740.1294991307464,0.0049004481762396,32.76743816213035,30.571783841530227,-11.792838354517862,True,540.2943581353321,2552.0907453913023,1274.4492577607632
339.08203125,0.7697882990537132,91.855196378222,2729.500852211509,1740.1295008522118,0.0049004481810199,32.76743819409518,30.60781991293628,-11.698989955594822,True,540.2943586623925,2552.6849354519873,1272.9018142222337
339.2578125,0.945569173372698,91.85483291581114,2729.5025736740063,1740.1295025736742,0.0049004481859362,32.76743822696894,30.64356789280446,-11.605031441461469,True,540.29435920444,2553.2743752410224,1271.3525550206493
339.43359375,1.121350047653643,91.85446941658977,2729.504295132796,1740.129504295133,0.0049004481907392,32.76743825908526,30.679027443103365,-11.510963695897711,True,540.2943597339981,2553.85905918469,1269.801494728443
339.609375,1.2971309218894038,91.85410587370836,2729.5060165872856,1740.1295060165876,0.0049004481955875,32.767438291504554,30.714198231065147,-11.416787604680817,True,540.294360268552,2554.4389817960614,1268.2486479509816
339.78515625,1.4729117960730074,91.85374228031414,2729.5077380366856,1740.129507738037,0.0049004482004131,32.76743832377235,30.7490799252229,-11.322504054072091,True,540.294360800608,2555.0141376096585,1266.6940293016137
339.9609375,1.6486926701972626,91.85337862955052,2729.5094594803377,1740.1295094594807,0.0049004482052841,32.76743835634314,30.78367219768274,-11.228113931661117,True,540.2943613376599,2555.5845212189192,1265.1376534155884
340.13671875,1.824473544255176,91.85301491455655,2729.5111809175837,1740.129511180918,0.0049004482101324,32.76743838876244,30.817974722421976,-11.133618125726366,True,540.2943618722138,2556.1501272481332,1263.5795349395157
340.3125,2.000254418239607,91.85265112846652,2729.5129023476984,1740.129512902348,0.0049004482149807,32.76743842118174,30.85198717671376,-11.039017525750513,True,540.2943624067677,2556.7109503759366,1262.0196885398589
340.48828125,2.1760352921433963,91.85228726440924,2729.5146237700283,1740.1295146237703,0.004900448219829,32.76743845360104,30.88570924041933,-10.944313022150258,True,540.2943629413218,2557.2669853236384,1260.4581288984843
340.6640625,2.351816165959536,91.85192331550772,2729.516345183918,1740.129516345184,0.0049004482246773,32.767438486020325,30.919140596133225,-10.849505506320194,True,540.2943634758756,2557.8182268576165,1258.8948707133811
340.83984375,2.527597039680872,91.8515592748786,2729.5180665885678,1740.1295180665888,0.0049004482295256,32.767438518439626,30.952280929186223,-10.754595870624597,True,540.2943640104296,2558.364669789367,1257.3299286985284
341.015625,2.703377913300224,91.85119513563149,2729.5197879833904,1740.1295197879838,0.0049004482343739,32.76743855085892,30.985129927648284,-10.659585008388929,True,540.2943645449834,2558.90630897555,1255.763317583753
341.19140625,2.879158786810559,91.8508308908686,2729.5215093676634,1740.129521509368,0.0049004482392222,32.767438583278214,31.01768728233157,-10.564473813891349,True,540.2943650795373,2559.443139318043,1254.1950521145916
341.3671875,3.0549396602046945,91.8504665336842,2729.523230740655,1740.129523230741,0.0049004482440705,32.76743861569751,31.04995268679328,-10.46926318235448,True,540.2943656140912,2559.9751557639843,1252.625147052153
341.54296875,3.230720533475428,91.85010205716404,2729.5249521017176,1740.129524952102,0.0049004482489641,32.76743864841979,31.081925837625946,-10.373954010032802,True,540.294366153641,2560.5023533105614,1251.0536171745605
341.71875,3.4065014066157167,91.84973745438484,2729.5266734501893,1740.1295266734503,0.0049004482537671,32.7674386805361,31.11360643302334,-10.278547193724522,True,540.2943666831991,2561.024726981365,1249.4804772689026
341.89453125,3.5822822796182754,91.84937271841376,2729.5283947853422,1740.1295283947857,0.0049004482586381,32.76743871310689,31.14499417580122,-10.183043631769642,True,540.2943672202509,2561.5422718761956,1247.9057421476903
342.0703125,3.7580631524760486,91.8490078423079,2729.5301161064526,1740.1295301161067,0.0049004482634638,32.7674387453747,31.176088769806267,-10.087444222846653,True,540.294367752307,2562.0549831118533,1246.3294266290166
342.24609375,3.933844025181783,91.84864281911372,2729.5318374128656,1740.1295318374132,0.0049004482683121,32.767438777793984,31.206889922795696,-9.991749866914674,True,540.2943682868608,2562.562855869617,1244.7515455520884
342.421875,4.109624897728229,91.8482776418666,2729.53355870385,1740.1295335587042,0.0049004482731604,32.767438810213285,31.23739734471276,-9.895961464638198,True,540.2943688214148,2563.065885366811,1243.1721137677448
342.59765625,4.285405770108296,91.8479123035901,2729.5352799787543,1740.129535279979,0.0049004482780087,32.76743884263258,31.2676107484094,-9.800079917613896,True,540.2943693559687,2563.5640668687215,1241.5911461421954
342.7734375,4.461186642314687,91.8475467972957,2729.537001236848,1740.1295370012372,0.0049004482828343,32.767438874900385,31.297529849360284,-9.704106128270396,True,540.2943698880248,2564.057395683878,1240.0086575553676
342.94921875,4.636967514340131,91.84718111598204,2729.538722477406,1740.1295387224775,0.0049004482877053,32.76743890747117,31.32715436638892,-9.608041000083984,True,540.2943704250765,2564.5458671760302,1238.4246629044628
